3.02,-0.55771828,1.001401421,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03,-0.554777733,1.001095776,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04,-0.55191511,1.000742873,,,,,,,,,,,,,,,,,,,,,,,,,,
3.05,-0.549114267,1.000356525,,,,,,,,,,,,,,,,,,,,,,,,,,
3.06,-0.546403333,0.999930789,,,,,,,,,,,,,,,,,,,,,,,,,,
3.07,-0.543753837,0.999480305,,,,,,,,,,,,,,,,,,,,,,,,,,
3.08,-0.541185741,0.999003369,,,,,,,,,,,,,,,,,,,,,,,,,,
3.09,-0.538687487,0.998507144,,,,,,,,,,,,,,,,,,,,,,,,,,
3.1,-0.536269078,0.997993773,,,,,,,,,,,,,,,,,,,,,,,,,,
3.11,-0.533907701,0.997470251,,,,,,,,,,,,,,,,,,,,,,,,,,
3.12,-0.531606579,0.996938725,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13,-0.529378456,0.996399896,,,,,,,,,,,,,,,,,,,,,,,,,,
3.14,-0.527215515,0.995858091,,,,,,,,,,,,,,,,,,,,,,,,,,
3.15,-0.52511731,0.995315922,,,,,,,,,,,,,,,,,,,,,,,,,,
3.16,-0.523081175,0.99477538,,,,,,,,,,,,,,,,,,,,,,,,,,
3.17,-0.52110055,0.994237419,,,,,,,,,,,,,,,,,,,,,,,,,,
3.18,-0.5191789,0.993704822,,,,,,,,,,,,,,,,,,,,,,,,,,
3.19,-0.517314947,0.99317953,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2,-0.515505778,0.992662569,,,,,,,,,,,,,,,,,,,,,,,,,,
3.21,-0.513749727,0.992155199,,,,,,,,,,,,,,,,,,,,,,,,,,
3.22,-0.512047928,0.991659163,,,,,,,,,,,,,,,,,,,,,,,,,,
3.23,-0.510391407,0.991173801,,,,,,,,,,,,,,,,,,,,,,,,,,
3.24,-0.508782692,0.990701023,,,,,,,,,,,,,,,,,,,,,,,,,,
