9.48,-0.6292,0.9963
9.49,-0.6278,0.9928
9.5,-0.6267,0.9899
9.51,-0.6258,0.9877
9.52,-0.6252,0.9861
9.53,-0.6249,0.9854
9.54,-0.6249,0.9853
9.55,-0.6249,0.9853
9.56,-0.6249,0.9853
9.57,-0.6249,0.9853
9.58,-0.6249,0.9853
9.59,-0.6249,0.9853
9.6,-0.6249,0.9853
9.61,-0.6249,0.9853
9.62,-0.6249,0.9853
9.63,-0.6249,0.9853
9.64,-0.6249,0.9853
9.65,-0.6249,0.9853
9.66,-0.6249,0.9853
9.67,-0.6249,0.9853
9.68,-0.6249,0.9853
9.69,-0.6249,0.9853
9.7,-0.6249,0.9853
9.71,-0.6249,0.9853
9.72,-0.6249,0.9853
9.73,-0.6249,0.9853
9.74,-0.6249,0.9853
9.75,-0.6249,0.9853
9.76,-0.6249,0.9853
9.77,-0.6249,0.9853
9.78,-0.6249,0.9853
9.79,-0.6249,0.9853
9.8,-0.6249,0.9853
9.81,-0.6249,0.9853
9.82,-0.6249,0.9853
9.83,-0.6249,0.9853
9.84,-0.6249,0.9853
9.85,-0.6249,0.9853
9.86,-0.6249,0.9853
9.87,-0.6249,0.9853
9.88,-0.6249,0.9853
9.89,-0.6249,0.9853
9.9,-0.6249,0.9853
9.91,-0.6249,0.9853
9.92,-0.6249,0.9853
9.93,-0.6249,0.9853
9.94,-0.6249,0.9853
9.95,-0.6249,0.9853
9.96,-0.6249,0.9853
9.97,-0.6249,0.9853
9.98,-0.6249,0.9853
9.99,-0.6249,0.9853
10,-0.6249,0.9853
